Unnamed: 0,month,year,state,average_temp,monthly_mean_from_1901_to_2000
38699,3,2017,Indiana,42.0,34.5
38700,3,2017,Iowa,36.0,28.7
38701,3,2017,Kansas,46.0,38.0
38702,3,2017,Kentucky,47.0,40.9
38703,3,2017,Louisiana,63.0,55.7
38704,3,2017,Maine,21.4,20.4
38705,3,2017,Maryland,43.4,38.1
38706,3,2017,Massachusetts,32.2,29.6
38707,3,2017,Michigan,30.3,24.1
38708,3,2017,Minnesota,26.0,18.6
38709,3,2017,Mississippi,58.6,52.0
38710,3,2017,Missouri,46.8,38.7
38711,3,2017,Montana,30.6,25.4
38712,3,2017,Nebraska,38.8,31.3
38713,3,2017,Nevada,41.9,36.8
38714,3,2017,New Hampshire,26.0,23.7
38715,3,2017,New Jersey,39.6,34.9
38716,3,2017,New Mexico,47.8,40.6
38717,3,2017,New York,29.4,25.7
38718,3,2017,North Carolina,50.4,45.7
38719,3,2017,North Dakota,24.0,18.4
38720,3,2017,Ohio,40.4,33.7
38721,3,2017,Oklahoma,53.4,45.3
38722,3,2017,Oregon,38.2,36.2
38723,3,2017,Pennsylvania,36.0,31.2
38724,3,2017,Rhode Island,34.6,31.9
38725,3,2017,South Carolina,55.5,50.3
38726,3,2017,South Dakota,32.4,25.3
38727,3,2017,Tennessee,50.0,44.3
38728,3,2017,Texas,61.0,52.9
38729,3,2017,Utah,40.9,33.8
38730,3,2017,Vermont,24.6,21.9
38731,3,2017,Virginia,46.0,40.7
38732,3,2017,Washington,35.2,35.9
38733,3,2017,West Virginia,42.2,36.9
38734,3,2017,Wisconsin,29.0,22.3
38735,3,2017,Wyoming,33.1,25.7
38736,4,2017,Alabama,62.8,59.0
38737,4,2017,Arizona,58.2,53.1
38738,4,2017,Arkansas,59.9,55.8
38739,4,2017,California,54.5,51.4
38740,4,2017,Colorado,43.4,38.1
38741,4,2017,Connecticut,42.6,40.7
38742,4,2017,Delaware,51.7,47.4
38743,4,2017,Florida,69.2,66.6
38744,4,2017,Georgia,62.8,59.2
38745,4,2017,Idaho,39.4,36.8
38746,4,2017,Illinois,49.8,45.6
38747,4,2017,Indiana,49.8,45.1
38748,4,2017,Iowa,44.3,41.4
38749,4,2017,Kansas,52.2,47.9
38750,4,2017,Kentucky,54.7,50.3
38751,4,2017,Louisiana,66.9,62.7
38752,4,2017,Maine,32.1,32.1
38753,4,2017,Maryland,51.3,47.3
38754,4,2017,Massachusetts,40.8,39.4
38755,4,2017,Michigan,39.0,35.5
38756,4,2017,Minnesota,36.3,33.3
38757,4,2017,Mississippi,63.7,59.6
38758,4,2017,Missouri,53.4,49.0
38759,4,2017,Montana,39.0,35.1
38760,4,2017,Nebraska,46.0,41.8
38761,4,2017,Nevada,46.4,43.1
38762,4,2017,New Hampshire,35.6,34.8
38763,4,2017,New Jersey,47.4,44.3
38764,4,2017,New Mexico,52.4,47.4
38765,4,2017,New York,38.5,36.7
38766,4,2017,North Carolina,57.0,53.6
38767,4,2017,North Dakota,35.0,33.0
38768,4,2017,Ohio,48.5,43.8
38769,4,2017,Oklahoma,58.8,54.4
38770,4,2017,Oregon,42.2,41.1
38771,4,2017,Pennsylvania,44.5,41.3
38772,4,2017,Rhode Island,42.8,40.9
38773,4,2017,South Carolina,61.2,57.8
38774,4,2017,South Dakota,40.8,37.8
38775,4,2017,Tennessee,57.1,53.0
38776,4,2017,Texas,65.4,60.6
38777,4,2017,Utah,45.6,41.3
38778,4,2017,Vermont,34.4,33.6
38779,4,2017,Virginia,53.2,49.3
38780,4,2017,Washington,41.8,41.9
38781,4,2017,West Virginia,49.9,46.0
38782,4,2017,Wisconsin,38.3,35.5
38783,4,2017,Wyoming,39.2,33.9
38784,5,2017,Alabama,68.6,66.8
38785,5,2017,Arizona,63.0,60.9
38786,5,2017,Arkansas,65.9,64.5
38787,5,2017,California,59.5,57.4
38788,5,2017,Colorado,47.9,47.2
38789,5,2017,Connecticut,54.2,51.3
38790,5,2017,Delaware,61.2,57.1
38791,5,2017,Florida,74.7,72.2
38792,5,2017,Georgia,69.4,66.9
38793,5,2017,Idaho,45.4,45.1
38794,5,2017,Illinois,59.2,56.8
38795,5,2017,Indiana,59.0,56.0
38796,5,2017,Iowa,54.8,53.9
38797,5,2017,Kansas,58.9,58.4
38798,5,2017,Kentucky,63.2,59.8
38799,5,2017,Louisiana,70.6,69.9
38800,5,2017,Maine,46.4,44.5
38801,5,2017,Maryland,60.8,57.2
38802,5,2017,Massachusetts,52.7,50.2
38803,5,2017,Michigan,50.1,47.7
38804,5,2017,Minnesota,49.0,47.8
38805,5,2017,Mississippi,68.7,67.4
38806,5,2017,Missouri,61.3,59.4
38807,5,2017,Montana,47.2,45.5
38808,5,2017,Nebraska,53.4,53.1
38809,5,2017,Nevada,52.1,50.8
38810,5,2017,New Hampshire,49.0,46.7
38811,5,2017,New Jersey,58.0,54.6
38812,5,2017,New Mexico,56.9,55.8
38813,5,2017,New York,51.4,48.6
38814,5,2017,North Carolina,65.8,62.1
38815,5,2017,North Dakota,48.8,47.5
38816,5,2017,Ohio,58.4,54.7
38817,5,2017,Oklahoma,64.2,63.8
38818,5,2017,Oregon,47.9,47.2
38819,5,2017,Pennsylvania,55.4,52.2
38820,5,2017,Rhode Island,54.0,50.9
38821,5,2017,South Carolina,69.2,66.1
38822,5,2017,South Dakota,51.0,50.3
38823,5,2017,Tennessee,64.8,61.8
38824,5,2017,Texas,69.6,68.7
38825,5,2017,Utah,50.8,50.1
38826,5,2017,Vermont,48.5,46.0
38827,5,2017,Virginia,62.0,58.6
38828,5,2017,Washington,49.0,48.5
38829,5,2017,West Virginia,59.2,55.6
38830,5,2017,Wisconsin,49.8,48.6
38831,5,2017,Wyoming,44.6,43.6
38832,6,2017,Alabama,72.9,74.1
38833,6,2017,Arizona,72.9,69.7
38834,6,2017,Arkansas,71.6,72.6
38835,6,2017,California,68.1,64.5
38836,6,2017,Colorado,58.2,56.6
38837,6,2017,Connecticut,61.8,61.1
38838,6,2017,Delaware,68.2,66.4
38839,6,2017,Florida,78.6,77.2
38840,6,2017,Georgia,74.0,74.2
38841,6,2017,Idaho,54.8,52.9
38842,6,2017,Illinois,67.3,66.8
38843,6,2017,Indiana,66.0,65.9
38844,6,2017,Iowa,64.8,64.5
38845,6,2017,Kansas,68.6,68.3
38846,6,2017,Kentucky,68.4,68.5
38847,6,2017,Louisiana,75.2,76.6
38848,6,2017,Maine,55.8,55.1
38849,6,2017,Maryland,67.4,66.5
38850,6,2017,Massachusetts,60.6,60.0
38851,6,2017,Michigan,59.2,58.5
38852,6,2017,Minnesota,59.3,59.0
38853,6,2017,Mississippi,73.4,74.8
38854,6,2017,Missouri,68.8,68.6
38855,6,2017,Montana,56.4,54.2
38856,6,2017,Nebraska,63.8,63.3
38857,6,2017,Nevada,62.8,59.4
38858,6,2017,New Hampshire,57.4,57.1
38859,6,2017,New Jersey,65.2,64.2
38860,6,2017,New Mexico,66.4,64.6
38861,6,2017,New York,59.0,59.0
38862,6,2017,North Carolina,70.8,70.0
38863,6,2017,North Dakota,59.8,58.3
38864,6,2017,Ohio,64.8,64.4
38865,6,2017,Oklahoma,72.1,72.5
38866,6,2017,Oregon,56.4,53.8
38867,6,2017,Pennsylvania,62.0,61.9
38868,6,2017,Rhode Island,61.6,60.3
38869,6,2017,South Carolina,74.2,73.7
38870,6,2017,South Dakota,62.0,60.8
38871,6,2017,Tennessee,69.8,70.0
38872,6,2017,Texas,76.3,76.0
38873,6,2017,Utah,62.6,59.4
38874,6,2017,Vermont,56.6,56.6
38875,6,2017,Virginia,67.3,67.0
38876,6,2017,Washington,56.6,54.8
38877,6,2017,West Virginia,64.4,64.3
38878,6,2017,Wisconsin,59.4,59.3
38879,6,2017,Wyoming,54.6,53.0
38880,7,2017,Alabama,78.2,78.7
38881,7,2017,Arizona,80.6,77.0
38882,7,2017,Arkansas,78.0,78.4
38883,7,2017,California,75.8,71.5
38884,7,2017,Colorado,67.1,64.2
38885,7,2017,Connecticut,69.2,68.0
38886,7,2017,Delaware,76.0,73.1
38887,7,2017,Florida,81.5,80.3
38888,7,2017,Georgia,78.6,78.6
38889,7,2017,Idaho,64.6,60.9
38890,7,2017,Illinois,74.4,73.5
38891,7,2017,Indiana,72.6,72.4
38892,7,2017,Iowa,72.9,71.5
38893,7,2017,Kansas,77.6,76.1
38894,7,2017,Kentucky,74.3,74.4
38895,7,2017,Louisiana,80.4,80.8
38896,7,2017,Maine,63.1,62.6
38897,7,2017,Maryland,75.0,72.9
38898,7,2017,Massachusetts,68.0,67.0
38899,7,2017,Michigan,66.9,65.7
38900,7,2017,Minnesota,67.1,66.3
38901,7,2017,Mississippi,78.9,79.5
38902,7,2017,Missouri,76.2,75.4
38903,7,2017,Montana,66.1,62.0
38904,7,2017,Nebraska,73.8,71.5
38905,7,2017,Nevada,72.4,68.0
38906,7,2017,New Hampshire,64.6,64.1
38907,7,2017,New Jersey,72.9,71.0
38908,7,2017,New Mexico,73.7,70.9
38909,7,2017,New York,66.0,65.8
38910,7,2017,North Carolina,76.2,75.2
38911,7,2017,North Dakota,68.5,66.0
38912,7,2017,Ohio,71.3,70.9
38913,7,2017,Oklahoma,79.9,79.3
38914,7,2017,Oregon,64.6,61.0
38915,7,2017,Pennsylvania,69.1,68.2
38916,7,2017,Rhode Island,68.9,67.5
38917,7,2017,South Carolina,78.9,78.4
38918,7,2017,South Dakota,72.0,69.1
38919,7,2017,Tennessee,75.6,75.5
38920,7,2017,Texas,82.1,81.0
38921,7,2017,Utah,72.2,67.7
38922,7,2017,Vermont,63.4,63.5
38923,7,2017,Virginia,74.0,72.8
38924,7,2017,Washington,63.3,60.9
38925,7,2017,West Virginia,70.0,69.9
38926,7,2017,Wisconsin,67.2,66.5
38927,7,2017,Wyoming,64.4,61.4
38928,8,2017,Alabama,79.7,79.6
38929,8,2017,Arizona,80.3,78.8
38930,8,2017,Arkansas,78.8,79.9
38931,8,2017,California,78.4,74.3
38932,8,2017,Colorado,67.0,66.1
38933,8,2017,Connecticut,70.3,69.6
38934,8,2017,Delaware,76.2,74.6
38935,8,2017,Florida,82.8,81.0
38936,8,2017,Georgia,80.0,79.4
38937,8,2017,Idaho,68.4,64.3
38938,8,2017,Illinois,73.3,74.5
38939,8,2017,Indiana,72.1,73.4
38940,8,2017,Iowa,71.2,72.6
38941,8,2017,Kansas,76.6,78.1
38942,8,2017,Kentucky,75.0,75.5
38943,8,2017,Louisiana,81.7,81.7
38944,8,2017,Maine,64.2,64.1
38945,8,2017,Maryland,75.1,74.2
38946,8,2017,Massachusetts,69.0,68.6
38947,8,2017,Michigan,66.8,66.9
38948,8,2017,Minnesota,66.6,67.5
38949,8,2017,Mississippi,80.2,80.5
38950,8,2017,Missouri,75.4,76.8
38951,8,2017,Montana,68.6,64.9
38952,8,2017,Nebraska,72.9,73.4
38953,8,2017,Nevada,74.8,71.1
38954,8,2017,New Hampshire,65.3,65.3
38955,8,2017,New Jersey,73.6,72.6
38956,8,2017,New Mexico,72.7,71.8
38957,8,2017,New York,66.8,67.1
38958,8,2017,North Carolina,77.2,76.2
38959,8,2017,North Dakota,68.7,68.0
38960,8,2017,Ohio,71.4,72.0
38961,8,2017,Oklahoma,79.9,81.3
38962,8,2017,Oregon,69.4,64.3
38963,8,2017,Pennsylvania,69.4,69.4
38964,8,2017,Rhode Island,70.4,69.4
38965,8,2017,South Carolina,80.2,79.3
38966,8,2017,South Dakota,71.7,71.5
38967,8,2017,Tennessee,76.4,76.6
38968,8,2017,Texas,82.1,82.1
38969,8,2017,Utah,73.3,70.5
38970,8,2017,Vermont,64.2,64.6
38971,8,2017,Virginia,74.8,73.9
38972,8,2017,Washington,67.8,63.7
38973,8,2017,West Virginia,70.9,71.2
38974,8,2017,Wisconsin,66.5,67.7
38975,8,2017,Wyoming,66.2,64.3
38976,9,2017,Alabama,76.1,77.0
38977,9,2017,Arizona,75.8,75.0
38978,9,2017,Arkansas,75.0,76.0
38979,9,2017,California,73.9,71.2
38980,9,2017,Colorado,61.9,61.3
38981,9,2017,Connecticut,67.6,65.1
38982,9,2017,Delaware,71.9,70.6
38983,9,2017,Florida,81.6,80.1
38984,9,2017,Georgia,76.7,76.8
38985,9,2017,Idaho,61.3,59.1
38986,9,2017,Illinois,69.6,69.8
38987,9,2017,Indiana,68.6,69.0
38988,9,2017,Iowa,67.2,67.1
38989,9,2017,Kansas,71.8,72.9
38990,9,2017,Kentucky,70.7,71.7
38991,9,2017,Louisiana,79.0,79.4
38992,9,2017,Maine,62.2,59.0
38993,9,2017,Maryland,70.6,70.2
38994,9,2017,Massachusetts,66.6,64.0
38995,9,2017,Michigan,63.9,62.2
38996,9,2017,Minnesota,62.4,61.5
38997,9,2017,Mississippi,76.9,77.7
38998,9,2017,Missouri,71.2,72.1
38999,9,2017,Montana,60.4,59.0
39000,9,2017,Nebraska,67.0,67.6
39001,9,2017,Nevada,67.6,66.0
39002,9,2017,New Hampshire,63.2,60.4
39003,9,2017,New Jersey,69.9,68.3
39004,9,2017,New Mexico,68.6,67.7
39005,9,2017,New York,63.9,62.4
39006,9,2017,North Carolina,73.2,73.0
39007,9,2017,North Dakota,61.8,61.6
39008,9,2017,Ohio,67.8,67.8
39009,9,2017,Oklahoma,75.3,77.0
39010,9,2017,Oregon,64.6,60.6
39011,9,2017,Pennsylvania,65.6,65.0
39012,9,2017,Rhode Island,68.1,65.3
39013,9,2017,South Carolina,76.9,76.3
39014,9,2017,South Dakota,64.6,65.3
39015,9,2017,Tennessee,71.8,73.0
39016,9,2017,Texas,78.6,78.9
39017,9,2017,Utah,66.2,65.0
39018,9,2017,Vermont,62.0,59.7
39019,9,2017,Virginia,70.1,70.1
39020,9,2017,Washington,64.2,60.2
39021,9,2017,West Virginia,66.9,67.3
39022,9,2017,Wisconsin,63.2,62.2
39023,9,2017,Wyoming,58.8,58.4
39024,10,2017,Alabama,69.6,69.3
39025,10,2017,Arizona,68.8,66.6
39026,10,2017,Arkansas,68.0,67.3
39027,10,2017,California,65.9,64.0
39028,10,2017,Colorado,52.9,51.9
39029,10,2017,Connecticut,62.3,56.2
39030,10,2017,Delaware,66.1,61.9
39031,10,2017,Florida,77.6,75.6
39032,10,2017,Georgia,70.5,69.4
39033,10,2017,Idaho,48.8,49.4
39034,10,2017,Illinois,63.4,60.4
39035,10,2017,Indiana,62.4,59.8
39036,10,2017,Iowa,60.0,57.2
39037,10,2017,Kansas,64.0,62.5
39038,10,2017,Kentucky,63.8,62.8
39039,10,2017,Louisiana,73.1,72.3
39040,10,2017,Maine,56.6,49.6
39041,10,2017,Maryland,64.8,61.5
39042,10,2017,Massachusetts,61.3,55.2
39043,10,2017,Michigan,57.6,53.0
39044,10,2017,Minnesota,53.9,50.9
39045,10,2017,Mississippi,70.4,69.8
39046,10,2017,Missouri,64.7,62.6
39047,10,2017,Montana,48.9,48.5
